ID,Price,Address,zip,status,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT
799,375000,1509 E SONRISAS ST,85040,UCB (Under Contract-Backups),RIDGEFIELD,2004,4,2.5,1580
800,404000,5127 W EARLL DR,85031,Active,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,1.75,1695
801,440000,5514 W ALICE AVE,85302,Active,PACE WEST,1973,4,2,1314
802,490000,8809 S 13TH WAY,85042,CCBS (Contract Contingent on Buyer Sale),DOBBINS CREEK,2003,3,2,2170
803,599900,6502 N 16TH DR,85015,Active,MARYLAND GARDENS 1 MCR 009429 Lot 17,1961,4,2,1716
804,219900,2713 E PUEBLO AVE,85040,Active,NORTH BROADWAY ESTATES 1,1950,2,1,563
805,790000,308 E LE MARCHE AVE,85022,Active,Moon Valley,1979,4,2,2046
806,559000,1209 E SAINT JOHN RD,85022,Active,CANDLE CREEK UNIT 1,1994,4,2.5,2284
807,895000,208 E GRISWOLD RD,85020,UCB (Under Contract-Backups),CACTILONE ACRES LOTS 29-52,1956,3,3,2010
808,479900,3124 W DONNER DR,85041,Active,LAVEEN VILLAGE AMD,2003,3,2,2040
809,315000,3926 W TONTO ST,85009,Active,HOMEDALE 13 TO 18,1948,2,1,792
810,389999,5607 W MEADOWBROOK AVE,85031,Active,MARYVALE TERRACE 14,1957,4,2,1692
811,340000,5629 N 31ST AVE,85017,UCB (Under Contract-Backups),"MARYVALE PARK 2 AMD LOTS 243-415, & TR C",1952,3,2,1092
812,379999,3144 W SAN MIGUEL AVE,85017,Active,MARYVALE PARK 4 LOTS 1004-1106 TRS A & B,1954,3,1.75,1484
813,359900,4038 W ROYAL PALM RD,85051,UCB (Under Contract-Backups),NORTHERN GROVES,1975,3,2,1513
814,849000,5714 E CAMBRIDGE AVE,85257,UCB (Under Contract-Backups),Fairway Park,1965,3,1.75,2128
815,480000,4036 W SWEETWATER AVE,85029,UCB (Under Contract-Backups),WESTCLIFF PARK 2 LOT 68-1,1979,3,2,1442
816,835000,7346 N 11TH PL,85020,Active,LOMA VISTA TERRACE,1952,5,3,2653
817,749000,5601 E PRESIDIO RD,85254,Active,HEATHERWOOD 1,1973,3,2,1518
818,575000,1302 E Orangewood AVE,85020,UCB (Under Contract-Backups),Palo Verde Manor,1970,3,1.75,1960
819,699000,4116 N 42ND PL,85018,UCB (Under Contract-Backups),ORANGE DELL,1950,2,1,1007
820,300000,34 W PUEBLO AVE,85041,Active,"CENTRAL GARDENS 14-53, 80-94",1946,2,1,762
821,759000,8404 E THOMAS RD,85251,Active,SCOTTSDALE ESTATES 16 2504-2531,1974,4,2,1937
822,439900,2445 W VILLAGE DR,85023,UCB (Under Contract-Backups),VILLAGE MEADOWS,1959,3,2,1901
823,420000,5331 W PURDUE AVE,85302,UCB (Under Contract-Backups),PASEO PLACE REAMENDED,1979,3,1.75,1512
824,519000,7970 W MEDLOCK DR,85303,Active,EL PRADO,2021,4,2,1790
825,379900,9809 N 2ND PL,85020,Active,SUNLAND,1946,2,1,816
826,799000,13228 N 50TH ST,85254,Active,GREENBRIER EAST 3,1978,3,2,1817
827,449000,7594 W STATE AVE,85303,UCB (Under Contract-Backups),ORANGEWOOD ESTATES,2003,3,2,1875
828,740000,2836 E LUDLOW DR,85032,Active,28TH STREET AND THUNDERBIRD ROAD,1991,5,3,3009
829,465000,2014 N 18th ST,85006,UCB (Under Contract-Backups),Casa Modesta,1973,4,2,1344
830,419900,6748 N 31ST LN,85017,UCB (Under Contract-Backups),LOS SERRANOS,1973,4,1.75,1632
831,610000,5424 S 16TH PL,85040,UCB (Under Contract-Backups),SANTIAGO,2017,5,3,2903
832,960000,6501 N CENTRAL AVE,85012,Active,ORANGEWOOD LOTS 11-15 BLOCK 2,1980,3,3,3041
833,350000,7101 W Edgemont AVE,85035,UCB (Under Contract-Backups),SKYVIEWNORTH 4,1972,4,2,1726
834,990000,6320 N 4TH PL,85012,Active,MARYLAND CENTRAL GROVES,1963,3,2.5,2580
835,996368,9440 S 10TH WAY,85042,Active,VISTAL PHASE 2A,2019,4,3.5,2807
836,900000,1631 E CLAREMONT ST,85016,Active,CLAREMONT VILLA,1958,4,2,1951
837,405000,7617 W Nicolet AVE,85303,UCB (Under Contract-Backups),Orangewood Estates,2003,3,2,1546
838,395000,12841 N 40TH AVE,85029,UCB (Under Contract-Backups),TAMARRON 2,1979,3,2,1554
839,435000,2010 W TOWNLEY AVE,85021,Active,ALICIA PARK,1998,3,2,1414
840,462000,6153 W ECHO LN,85302,Active,EXECUTIVE PALMS,1996,4,2.5,2161
841,699900,4025 N 8TH AVE,85013,Active,NORTH PARK CENTRAL,1952,4,3,2200
842,350000,1632 N 37TH AVE,85009,UCB (Under Contract-Backups),PALOMAR HOMES,1948,3,2,1291
843,460000,4119 W HARMONT DR,85051,Active,STARDUST SKIES 6,1966,3,2,1991
844,364995,2923 W SELDON LN,85051,Active,ALTA VISTA #6,1954,4,2,1200
845,875000,37 W MCLELLAN BLVD,85013,UCB (Under Contract-Backups),CALLAWAY,1954,4,3,2862
846,354995,3014 W Coronado RD,85009,Active,PALOMAS PARK AMD BLK 5-8,1970,4,2,1200
847,259000,5241 S 13TH AVE,85041,Active,HIGHLAND PARK SUB PLAT 4,1956,3,1,1271
848,340000,2721 W SAN MIGUEL AVE,85017,Active,"MARYVALE PARK 2 AMD LOTS 243-415, & TR C",1952,4,1,1575
849,390000,5204 W WARNER ST,85043,UCB (Under Contract-Backups),RIVERBEND,2006,3,2,1532
850,464900,7542 W MINNEZONA AVE,85033,Active,MARLBOROUGH COUNTRY,1983,4,3,1742
851,425000,11002 N 64TH LN,85304,UCB (Under Contract-Backups),COPPERWOOD 5,1982,3,1.75,1546
852,850000,6075 N 84TH DR,85305,Active,DESERT MIRAGE ESTATES,2001,7,3.5,3967
853,275000,1743 W CARSON RD,85041,UCB (Under Contract-Backups),VISTA GRANDE UNIT 3,1971,2,1,875
854,999000,1220 S MILL AVE,85281,Active,PARK TRACT,1939,3,2.5,1367
855,479900,9837 N 48TH AVE,85302,UCB (Under Contract-Backups),TANITA FARMS UNIT 3,1976,4,2,2447
856,660000,6622 N 18TH ST,85016,Active,BEVERLY VILLA 2 LOTS 35-46,1957,3,2,1890
857,430000,3832 W TOWNLEY AVE,85051,Active,WISHING WELL VILLAGE 3,1966,3,2,1688
858,630000,925 N 79TH ST,85257,Active,MEREWAY MANOR REPLAT,1971,5,2,1734
859,369900,3639 W ROMA AVE,85019,Active,HIDEAWAY LOT 1-32,1960,3,2,1407
860,589900,8401 N 57TH DR,85302,UCB (Under Contract-Backups),Thunderbird Estates Lotes 53-170,1971,5,3.5,2475
861,330000,1607 W VINEYARD RD,85041,Active,VISTA GRANDE UNIT 4,1972,4,2,1292
862,699900,3609 W RUE DE LAMOUR AVE,85029,Active,THUNDERBIRD HEIGHTS,1971,5,3,2323
863,699900,5346 E EVANS DR,85254,UCB (Under Contract-Backups),NORMA ESTATES,1977,3,2,1744
864,445000,6415 W CARON ST,85302,UCB (Under Contract-Backups),BRAEMAR GLEN,1977,4,2.75,1780
865,474000,4436 W SIERRA ST,85304,Active,CONTINENTAL NORTH UNIT 6,1971,4,2,1834
866,385000,1606 N 48TH AVE,85035,UCB (Under Contract-Backups),WEDGEWOOD PARK 8,1971,4,2,1422
867,409000,3537 W SIERRA ST,85029,UCB (Under Contract-Backups),STONEHENGE,1969,3,2,1425.5
868,489900,7520 W SAN JUAN AVE,85303,Active,WEST PLAZA 29 & 30 LOTS 263-343 AND TRACTS A-C,1990,3,2,1795
869,350000,4702 N 47TH AVE,85031,UCB (Under Contract-Backups),MARYVALE TERRACE 2B LOTS 787-951,1955,3,2,1452
870,325000,6513 W KEIM DR,85301,UCB (Under Contract-Backups),MARYVALE TERRACE 21 LTS 7803-7913 & TR A,1960,2,1,896
871,399999,6607 W HIGHLAND AVE,85033,UCB (Under Contract-Backups),PARKSIDE UNIT 3,1974,4,2,1782
872,374950,3202 N 52ND PKWY,85031,Active,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1956,4,2.5,1793
873,895000,3404 N 25TH ST,85016,UCB (Under Contract-Backups),LAFAYETTE SQUARE 25TH 3,2017,3,2.5,2104
874,349999,2007 N 38TH AVE N,85009,Active,DEL MONTE VILLAGE 1,1954,3,1,1214
875,399900,7755 W PALMAIRE AVE,85303,UCB (Under Contract-Backups),GLEN PARK AMD LOT 1-72,1991,3,2,1277
876,410000,7330 N 68TH LN,85303,Active,SUMMERFIELD PLACE 4,2004,3,2,1458
877,380000,4208 W Vernon AVE,85009,Active,Parkway West 5,1971,4,2,1565
878,410000,2020 N 22ND ST,85006,Active,FORBES TRACT,1958,4,2,1266
879,340000,6711 N 31ST AVE,85017,UCB (Under Contract-Backups),DEANMAR MANOR,1970,4,1.75,1494
880,376000,6215 W GARFIELD ST,85043,Active,CENTURA WEST 2,1982,3,2,1146
881,399000,5032 N 69TH AVE,85303,UCB (Under Contract-Backups),WEST CAMELBACK VILLAGE 2 AMD,1976,4,2,1603
882,350000,5602 W LA REATA AVE,85035,UCB (Under Contract-Backups),SKYVIEW NORTH UNIT 2,1972,4,2,1350
883,359900,9628 N 10TH AVE,85021,UCB (Under Contract-Backups),TURNER TERRACE PT LOT 58 OR FOOTHILL ACRES,1942,3,2,861
884,630000,6021 N 10TH ST,85014,Active,HOMES HOMES,1979,3,2.5,1923
885,475000,2409 W Chipman RD,85041,Active,Weston Park,2005,5,3,2750
886,499999,15925 N 21ST LN,85023,UCB (Under Contract-Backups),NORTHGATE,2008,3,2.5,1871
887,320000,2801 W GLENROSA AVE,85017,UCB (Under Contract-Backups),MISSION MANOR 1,1951,3,1.5,1350
888,314999,1711 S 28TH DR,85009,Active,PLATTS PLACE,1946,4,2,850
889,399900,1710 W BETHANY HOME RD,85015,UCB (Under Contract-Backups),HOFFMANTOWN 2,1950,4,2,1702
890,750000,4227 E VERNON AVE,85008,UCB (Under Contract-Backups),RANCHO VENTURA TR 4,1955,4,2,2130
891,422000,9405 N 4TH AVE,85021,UCB (Under Contract-Backups),NORTH CENTRAL HEIGHTS B BLKS 14-21 & TR E,1948,4,2,1420
892,405000,3022 W Cactus Wren DR,85051,UCB (Under Contract-Backups),Glenn Palms,1971,4,2,1734
893,450000,3008 W ACOMA DR,85053,UCB (Under Contract-Backups),KNOELL ROYAL OAKS UNIT 6,1976,3,2,1833
894,423000,4806 W ASTER DR,85304,Active,PARKWOOD 9,1978,3,2,1372
895,369900,1633 E Phelps RD,85022,UCB (Under Contract-Backups),Northern Hills AMD,1955,3,2,1188
896,370000,8508 W Mitchell DR,85037,UCB (Under Contract-Backups),ARIZONA HOMES NO. 2,1974,3,2,1651
897,704999,6902 E LOMA LAND DR,85257,UCB (Under Contract-Backups),PAPAGO PARKWAY,1958,3,2,2000
898,519999,1226 W PARK ST,85041,UCB (Under Contract-Backups),BASELINE MOUNTAIN RANCH,2017,5,3,2801
899,669995,1609 E MONTECITO AVE,85016,Active,MONTECITO,1930,3,2,2362
900,360000,6224 W BERKELEY RD,85035,UCB (Under Contract-Backups),MARYVALE TERRACE NO. 45,1972,3,2,1289
901,489000,1808 E DARREL RD,85042,UCB (Under Contract-Backups),MOUNTAIN VIEW ESTATES,1996,3,2,1886
902,995000,333 E Kaler DR,85020,UCB (Under Contract-Backups),Adobe Village Unit 1 AMD,1962,4,3,2500
903,445000,6316 W MOUNTAIN VIEW RD,85302,Active,CHAPARRAL RANCH 2,1986,3,1.75,1716
904,765000,6816 E Almeria RD,85257,UCB (Under Contract-Backups),Village Grove,1958,3,2,1822
905,395000,7819 W CYPRESS ST,85035,UCB (Under Contract-Backups),VINSANTO,2013,4,2.5,1598
906,730000,4109 E CATALINA DR,85018,Active,RANCHO VENTURA TR 18,1954,3,2,1656
907,495000,4618 W DUNBAR DR,85339,UCB (Under Contract-Backups),ROGERS RANCH UNIT 4,2006,4,2.5,2828
908,900000,4410 W BANFF LN,85306,Active,SUNBURST FARMS 3,1969,5,3.5,2388
909,650000,8432 N 13th PL,85020,Active,MCGOUGH TERRACE,1964,4,2.5,2500
910,375000,1516 E MOBILE LN,85040,UCB (Under Contract-Backups),RIDGEFIELD,2004,4,2.5,1534
911,739900,6890 E Orion DR,85257,UCB (Under Contract-Backups),SKYE ON MCDOWELL,2019,3,2.5,2005
912,714800,14201 N 11TH WAY,85022,UCB (Under Contract-Backups),GOLD KEY ESTATES UNIT 2,1979,3,2,2393
913,630000,2109 W BERRIDGE LN,85015,Active,MELROSE VALLEY ESTATES 1,1958,4,2,1795
914,549900,1406 E MONTE VISTA RD,85006,UCB (Under Contract-Backups),MAY PLACE,1947,2,1,1520
915,900000,1919 E CLAIRE DR,85022,Active,LOOKOUT MOUNTAINSIDE,1995,5,3.5,3900
916,425000,317 E ORCHID LN,85020,UCB (Under Contract-Backups),"NORTH TOWN LOTS 30-59, 129-139",1956,3,2,1332
917,462320,11203 N 55TH AVE,85304,UCB (Under Contract-Backups),GREENBRIER UNIT 7,1980,3,2,1822
918,315000,7625 W TURNEY AVE,85033,UCB (Under Contract-Backups),NATIONAL EMBLEM WEST UNIT 3,1976,3,2,1412
919,500000,2202 N 11TH ST,85006,UCB (Under Contract-Backups),PHOENICIA,1915,2,1,945
920,669900,1844 W BUTLER DR,85021,Active,ROYAL OAKS UNIT 5,1973,3,2,2180
921,430000,6576 W PUGET AVE,85302,UCB (Under Contract-Backups),FAIRVIEW CROSSING,2001,3,2,1624
922,565000,542 E Piping Rock RD,85022,UCB (Under Contract-Backups),Hillcrest 8 Lot 201-227,1977,3,2,1796
923,699000,602 W DOBBINS RD,85041,Active,MOUNTAIN PARK,1950,3,2,2182
924,349900,5432 W WARNER ST,85043,UCB (Under Contract-Backups),RIVERBEND UNIT B,2018,3,2.5,1352
925,364000,5553 N 62ND DR,85301,UCB (Under Contract-Backups),MARYVALE TERRACE 20-A LTS 7490-7494,1959,3,2,1717
926,432000,1618 W POLLACK ST,85041,Active,LEXINGTON SQUARE,2002,3,2,1598
927,925000,4233 E CHOLLA ST,85028,UCB (Under Contract-Backups),PARADISE VALLEY PALMS UNIT 5 AMD,1975,4,3,2170
928,585000,5826 W PUGET AVE,85302,Active,RANDOLPH RANCH,1999,4,3.5,2250
929,280000,2218 W MADISON ST,85009,Active,CAPITOL ADDITION BLOCKS 43 & 44 35-38 29 & 30,1931,2,1,624
930,375000,6528 W FILLMORE ST,85043,UCB (Under Contract-Backups),SUNBURST FARMS SOUTH,1976,3,1,1192
931,699999,6325 S 24TH PL,85042,UCB (Under Contract-Backups),ARBORS,2019,3,2.5,2261
932,450000,14805 N 38TH CIR,85053,UCB (Under Contract-Backups),DEERVIEW UNIT 5,1969,4,2,1981
933,480000,11231 N 32ND DR,85029,UCB (Under Contract-Backups),KNOELL NORTH UNIT 3,1969,4,2,1844
934,999990,6435 N 17TH PL,85016,Active,MADISON SQUARE,2022,5,4.5,2700
935,269999,4732 S 36TH DR,85041,UCB (Under Contract-Backups),INDEPENDENCE PARK 1,1960,3,2,1044
936,580000,2027 W MONTE CRISTO AVE,85023,Active,NORTHGATE,2009,3,2.5,2446
937,479900,4209 N 10TH PL,85014,UCB (Under Contract-Backups),EVANSTON,1950,3,1,1380
938,250000,2634 E JONES AVE,85040,Active,SOUTHSIDE HOMESITES,1950,1,1,442
939,799900,50 W ENCANTO BLVD,85003,Active,SIMPSON PLACE,1940,2,2,1736
940,359995,5144 W Monte Vista RD,85035,UCB (Under Contract-Backups),WEDGEWOOD PARK 9,1972,4,2,1555
941,359995,2706 E Mobile LN,85040,UCB (Under Contract-Backups),BEN-JO ESTATES LOTS 137-158,1948,4,2,1452
942,350000,809 S 6th AVE,85003,UCB (Under Contract-Backups),"MONTGOMERY ADD AMD BLKS 75,83,84,91,99-102",2022,3,2,976
943,925000,4919 E WETHERSFIELD RD,85254,UCB (Under Contract-Backups),GREENBRIER EAST,1977,4,2,2148
944,899900,3005 W BEAUTIFUL LN,85339,Active,Unknown,2006,4,3,2423
945,374995,2912 W Puget AVE,85051,UCB (Under Contract-Backups),ALTA VISTA 7,1955,3,2,1761
946,360000,2921 N 53RD AVE,85031,UCB (Under Contract-Backups),MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1958,4,2,1680
947,409000,2835 S 69th AVE,85043,Active,"SANTA MARIE TOWNSITE 17-24, 34-63",1948,3,1.75,1194
948,550000,3418 W HEARN RD,85053,UCB (Under Contract-Backups),DEERVIEW UNIT 4,1969,4,2,2146
949,950000,2009 E LAMAR RD,85016,Active,"CROWN HEIGHTS PLAT 2 LOT 17-26, 37-60, 81",1965,4,2.5,2218
950,402000,7522 N 30TH AVE,85051,UCB (Under Contract-Backups),BUNGALOWS AT ORANGEWOOD AMD,2014,3,3.5,1758
951,369900,4217 N 51ST AVE,85031,UCB (Under Contract-Backups),MARYVALE TERRACE LOTS 181-295,1954,4,2,1565
952,410000,4933 W LARKSPUR DR,85304,UCB (Under Contract-Backups),PARKWOOD SUBDIVISION UNIT NO. 10,1979,3,2,1537
953,650000,5743 N 11th PL,85014,UCB (Under Contract-Backups),MCADAMS MANOR 3,1993,3,2,1998
954,365000,6516 W PALO VERDE AVE,85302,UCB (Under Contract-Backups),BRAEMAR GLEN UNIT 1,1974,3,2,1486
955,540000,3058 E CAPTAIN DREYFUS AVE,85032,UCB (Under Contract-Backups),SWEETWATER COVE,1999,3,2,1554
956,1000000,2501 E OCOTILLO RD,85016,Active,INDIAN HILLS,1965,3,2,2334
957,439000,5713 N 42ND AVE,85019,Active,WEST PLAZA 17,1966,3,2,1365
958,450000,7013 W COCHISE DR,85345,Active,PIONEER VILLAGE,1983,3,2,1338
959,340000,3724 W SUNLAND AVE,85041,UCB (Under Contract-Backups),INDEPENDENCE PARK 10,1999,3,2,1300
960,675000,2631 N GRANITE REEF RD,85257,UCB (Under Contract-Backups),SCOTTSDALE ESTATES 10 LOTS 1519-1686,1960,3,2,1423
961,510000,4317 N 17TH AVE,85015,UCB (Under Contract-Backups),BEL AIR BLK 10_& 11,1948,3,2,1368
962,999000,6136 E WINDSOR AVE,85257,UCB (Under Contract-Backups),HERITAGE EAST UNIT 1,1969,4,2,2560
963,319000,5645 S 13TH WAY,85040,Active,VILLA MONTE VISTA,1973,4,2,1154
964,654990,1535 W PALMAIRE AVE,85021,UCB (Under Contract-Backups),GLENN WEST,1972,3,2,1727
965,649900,1302 E ECHO LN,85020,Active,MCGOUGH TERRACE,1975,4,3,2002
966,399000,12624 N 38TH AVE,85029,UCB (Under Contract-Backups),"SWEETWATER UNIT 4 LOTS 357-377, 441, 442, 456-471",1972,4,2,1584
967,374000,5637 N 63RD DR,85301,Active,MARYVALE TERRACE 20-A LTS 7490-7494,1960,4,1.5,1500
968,750000,4713 N 73RD ST,85251,UCB (Under Contract-Backups),SCOTTSDALE TERRACE UNIT T,1957,3,2,1545
969,425000,4211 N 18TH PL,85016,UCB (Under Contract-Backups),PETERS VIEW TRACT,1945,2,1,1000
970,554900,1903 W OCOTILLO RD,85015,Active,W J LAWRENCE TRACT,1969,1,2,2678
971,444000,7937 W HIGHLAND AVE,85033,UCB (Under Contract-Backups),MARYVALE TERRACE,1979,3,2,1390
972,425000,5913 W HIGHLAND AVE,85033,Active,Maryvale Terrace 25,1963,5,2,1850
973,410000,8913 N 53RD DR,85302,UCB (Under Contract-Backups),WILLOWBROOK,1978,4,2,1787
974,699972,4023 E YUCCA ST,85028,UCB (Under Contract-Backups),SHADOWRIDGE,1974,4,3,2427
975,400000,11226 N 39TH AVE,85029,UCB (Under Contract-Backups),FAIRWOOD 3,1973,4,2,1871
976,565000,2025 N MITCHELL ST,85006,UCB (Under Contract-Backups),EAST PRINCETON HEIGHTS,1926,2,1,845
977,512000,1318 S SHAFER DR,85281,UCB (Under Contract-Backups),STARLITE MANOR,1977,4,2,1952
978,380000,6518 S 47TH LN,85339,UCB (Under Contract-Backups),ROGERS RANCH PARCEL 15,2016,2,2,1402
979,437000,7006 N 14TH AVE,85021,UCB (Under Contract-Backups),MERRIWOOD,1947,4,2,1392
980,550000,2542 N 12TH ST,85006,UCB (Under Contract-Backups),FOWLER TRACT LOTS 1-96,1940,3,2,1467
981,420000,9824 N 48TH AVE,85302,UCB (Under Contract-Backups),GREENBRIER UNIT 4,1975,3,2,1592
982,599000,2929 W MALDONADO RD,85041,UCB (Under Contract-Backups),LAVEEN VILLAGE AMD,2004,5,3.5,3763
983,400000,6845 S 7th LN,85041,UCB (Under Contract-Backups),Desert Breeze Condominum,2006,3,2.5,1584
984,589900,1024 W BEVERLY LN,85023,UCB (Under Contract-Backups),MOONLIGHT COVE 3,1994,4,2.5,2111
985,280000,1611 S 28TH AVE,85009,Active,"THOMAS TRACT 1-8, 13, 14",1948,3,1,1116
986,310000,2807 W CAMELBACK RD,85017,UCB (Under Contract-Backups),NORTHWEST VILLAGE 3,1954,3,1,1584
987,385000,6719 W NORTHVIEW AVE,85303,UCB (Under Contract-Backups),SUMMERFIELD PLACE 3,2001,3,2,1350
988,350000,1239 E Fremont RD,85042,UCB (Under Contract-Backups),Oro Vista,2009,3,2,1377
989,995000,2531 E VOGEL AVE,85028,UCB (Under Contract-Backups),ESTATES AT DREAMY DRAW TRACTS A THRU F,1985,3,2.5,2802
990,360000,5308 W BANFF LN,85306,UCB (Under Contract-Backups),PATIO HOMES NORTH 5,1973,3,2,1288
991,610000,3613 N HAYDEN RD,85251,UCB (Under Contract-Backups),SCOTTSDALE ESTATES 6 LOTS 598-759 TRACT A,1958,3,2,1503
992,900000,8001 N 5TH AVE,85021,Active,EDEN PLACE,1949,4,3,3157
993,299900,2716 W Royal Palm RD,85051,UCB (Under Contract-Backups),ALTA VISTA 1,1953,3,1,1056
994,829900,1533 E SUNNYSIDE DR E,85020,Active,LAS BONITAS ALTURAS,2023,3,2.5,2186
995,400000,3218 W GLENDALE AVE 6,85051,Active,VILLAGE AT NORTH GLEN,2018,3,2.5,1490
996,550000,1701 W FAIRMOUNT AVE,85015,UCB (Under Contract-Backups),LONG ESTATES,1951,4,2,1890
997,494000,2535 E BROADWAY RD,85040,Active,BROADWAY ESTATES LOTS 137-158,2022,4,3,2215
998,697000,1327 E WINGED FOOT RD,85022,Active,HILLCREST 9,1983,3,2,1961
999,599000,1744 W ACOMA DR,85023,UCB (Under Contract-Backups),EATON MOON VALLEY,1979,3,2.5,2002
1000,420000,3008 N 72ND DR,85033,Active,VILLA OASIS ONE PER MCR 194/46 LOT 41,1982,3,2,1560
1001,565000,2443 W CROCUS DR,85023,UCB (Under Contract-Backups),THUNDERBIRD VALLEY UNIT 2,1979,3,2,1912
1002,420000,3952 W CACTUS WREN DR,85051,Active,MELROSE SHADOWS,1960,3,2,1440
1003,866000,11031 N 11TH PL,85020,Active,Unknown,2006,6,4,2889
1004,340000,7037 W MONTE VISTA RD,85035,UCB (Under Contract-Backups),SKYVIEW NORTH UNIT FIVE,1978,5,3,2016
1005,465000,6252 W COCHISE DR,85302,UCB (Under Contract-Backups),HUNTERS CHASE LOT 1-112 TR A&B,1986,3,3,1755
1006,445000,1201 E MCKINLEY ST,85006,UCB (Under Contract-Backups),Garfield,1921,2,1,825
1007,688000,1817 E PARADISE LN,85022,UCB (Under Contract-Backups),MOUNTAIN VISTA UNIT 4,1980,6,5,3841
1008,479900,14010 N 42ND DR,85053,Active,NEWCASTLE ESTATES,1973,3,2,1510
1009,695000,2446 E MINNEZONA AVE,85016,UCB (Under Contract-Backups),CAVALIER CAMPUS,1954,3,2,1650
1010,879900,2625 E LUPINE AVE,85028,UCB (Under Contract-Backups),"CACTUS MANOR LOT 10-17, 19, 20, 29, 30",1984,5,3,2862
1011,345000,4702 N 40TH AVE,85019,UCB (Under Contract-Backups),GREEN ACRES,1960,3,1.75,1512
1012,600000,3111 E CAPTAIN DREYFUS AVE,85032,UCB (Under Contract-Backups),SWEETWATER COVE,1999,3,2,1554
1013,599800,114 E Calavar RD,85022,UCB (Under Contract-Backups),Hillcrest Two / Hillcrest 2,1973,3,2,2342
1014,915000,2130 E Turney AVE 1,85016,Active,Turney Court,2022,4,4.5,2530
1015,495000,2249 E PECAN RD,85040,UCB (Under Contract-Backups),COPPER LEAF DEVELOPMENT UNIT 2,2007,3,2.5,1951
1016,539000,3126 W APOLLO RD,85041,Active,LAVEEN VILLAGE AMD,2005,4,2.5,3181
1017,465000,1150 E TAYLOR ST,85006,Active,"MT PLEASANT TRACT BLOCKS 1, 6",1930,2,1,1018
1018,499980,1924 W LAWRENCE RD,85015,Active,W J LAWRENCE TRACT,2021,4,2,1548
1019,658999,8889 N 71st DR,85345,Active,WEST POINTE ESTATES,2020,4,3,2624
1020,455000,6337 W CARON ST,85302,UCB (Under Contract-Backups),BRAEMAR GLEN 6,1978,3,2,1435
1021,850000,5337 E THUNDERBIRD RD,85254,UCB (Under Contract-Backups),SUNBURST FARMS,1972,3,2,1832
1022,354900,6202 W CLARENDON AVE,85033,UCB (Under Contract-Backups),MARYVALE TERRACE 4 AMD,1958,3,2,1516
1023,549850,7212 S 30th ST,85042,UCB (Under Contract-Backups),ENCANTO AT THE LEGACY,2000,3,2,1703
1024,850000,4736 W DESERT HILLS DR,85304,Active,CONTINENTAL NORTH UNIT 8,1973,3,2,2555
1025,424900,3127 W BANFF LN,85053,Active,"COUNTRY GABLES 2 LOT 256-281, 294-325, & TR D",1962,3,1.75,1134
1026,659900,120 E FOOTHILL DR,85020,Active,SUNLAND,1972,3,3,2752
1027,369900,2327 N 14TH ST,85006,UCB (Under Contract-Backups),2333 N 14TH STREET,1983,2,1,852
1028,440000,7961 W HIGHLAND AVE,85033,Active,MARYVALE TERRACE NO. 53D,1979,3,2,1008
1029,550000,6015 N 32ND DR,85017,Active,MARYVALE PARK 5 AMD,1976,10,5,4290
1030,589900,1408 W CACTUS WREN DR,85021,Active,MERRIWOOD,1949,3,3,1700
1031,356000,416 N 42ND ST,85008,Active,LANCASTER MANORS,1947,3,1,934
1032,975000,905 E PIERCE ST,85006,UCB (Under Contract-Backups),"MT PLEASANT TRACT BLOCKS 1, 6",1900,4,3,1691
1033,499000,3770 E PERSHING AVE,85032,UCB (Under Contract-Backups),PARADISE VALLEY OASIS NO. 6 AMD LOTS 827 THRU 1252,1972,3,2,1905
1034,440000,3207 W MONTEBELLO AVE,85017,Active,MARYVALE PARK 4,1954,3,2,1394
1035,1000000,1802 N 7TH AVE,85007,Active,PALMCROFT 1 THRU 123,1936,3,2.75,2275
1036,300000,3530 E PIERCE ST,85008,Active,"SUNBEAM 1 BLK 15, 16, 21, 22",1948,2,1,949
1037,849000,550 W VIRGINIA AVE,85003,UCB (Under Contract-Backups),LOMA VISTA,1941,4,3,2022
1038,775000,13425 N 21ST PL,85022,Active,SUN & SAND BLK 6,1974,4,3,2262
1039,680000,1625 E TURNEY AVE,85016,Active,MONTECITO,1961,3,3,2070
1040,349999,1643 N 38TH LN,85009,UCB (Under Contract-Backups),PALOMAR HOMES 3,1946,4,3,1284
1041,730000,8220 E BONNIE ROSE AVE,85250,CCBS (Contract Contingent on Buyer Sale),PARKCREST,1962,4,2,2133
1042,343000,1936 W Hadley ST,85009,Active,"SELLWELL 9-12, 17-20",1941,3,2,1494
1043,446000,6919 W MARIPOSA ST,85033,Active,MARYVALE TERRACE 26 AMD LOTS 10369-10434 & TR A,1960,5,2.5,1260
1044,440000,16 E EUCLID AVE,85042,Active,THUNDERBIRD COUNTRY CLUB EST 5,1964,3,2,1476
1045,940000,526 E CARTER RD,85042,Active,ROOSEVELT PLACE EAST 18-37,1948,4,4,2738
1046,335000,3921 W GRISWOLD RD,85051,UCB (Under Contract-Backups),WEST ROSA,1961,3,2,1092
1047,440000,4225 W CAVALIER DR,85019,Active,WEST PLAZA 3,1958,3,1.75,1506
