ID,Price,Address,zip,status,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT
1091,710000,611 E LE MARCHE AVE,85022,Closed,Moon Valley,1980,4,2.5,2223
1092,450000,8721 N 58TH LN,85302,Closed,RANDOLPH RANCH,1998,4,3,1892
1093,490000,3313 W St. Catherine AVE,85041,Closed,LAVEEN VILLEGE,2005,5,3,3213
1094,440000,9248 N 36TH DR,85051,Closed,PARKWOOD SUB UNIT NO 3,1969,4,2,1772
1095,600000,901 W OREGON AVE,85013,Closed,CHRIS GILGIANS COX VILLA 2,1957,3,2,1304
1096,533300,2617 E HILLERY DR,85032,Closed,PAPAGO 77,1981,4,2,1428
1097,340000,2222 W CHAMBERS ST,85041,Closed,PARK PHOENIX 3,1982,3,1.75,936
1098,408000,2032 E HARVARD ST,85006,Closed,AVALON BLOCKS 1-4,1940,2,1,936
1099,522000,2939 W PORT AU PRINCE LN,85053,Closed,COUNTRY GABLES,1961,3,2,2065
1100,415000,2808 W MORTEN AVE,85051,Closed,ORANGEWOOD ADDITION,1979,3,3,2210
1101,385000,2917 E DIAMOND ST,85008,Closed,DEL MONTE VISTA,1950,3,2,1350
1102,670000,3355 N 6th AVE,85013,Closed,PARK CENTRAL UNIT 1,1953,3,2,1556
1103,405000,2319 W CARSON RD,85041,Closed,COPPER CREEK,2002,3,2,1336
1104,395000,2439 W DIANA AVE,85021,Closed,"FREEWAY PARK LOT 158-193, 201-236",1959,3,2,1092
1105,470000,7681 N 51ST LN,85301,Closed,MANISTEE RANCH PARCEL 3,2000,3,2.5,1832
1106,430000,6524 W HILTON AVE,85043,Closed,ARIZONA MEADOWS 2 AT TERRALEA,2005,3,2,1653
1107,450000,5630 W HATCHER RD,85302,Closed,BRAEMAR ESTATES 2,1972,4,2,1883
1108,368000,2007 W HIDALGO AVE,85041,Closed,PARK PHOENIX 2,1961,3,2,1000
1109,450000,6509 W Sunnyside DR,85304,Closed,Westridge,1980,3,2,1663
1110,800000,5302 E CROCUS DR,85254,Closed,NORMA ESTATES,1978,3,2,1740
1111,860000,2202 N EVERGREEN ST,85006,Closed,MONTE VISTA PARK,2007,4,2,1614
1112,505000,2319 W DARROW ST,85041,Closed,PREVALENT AT MADISON RANCH,2020,3,2.5,2223
1113,700000,3213 E ROMA AVE,85018,Closed,CAMELBACK WAY,1950,2,1,1107
1114,665000,6420 E Virginia AVE,85257,Closed,HY-VIEW,1959,3,2,1509
1115,425000,3217 W CHOLLA ST,85029,Closed,KNOELL NORTH 3,1969,4,1.75,1674
1116,485000,6627 S 25TH DR,85041,Closed,ANDERSON FARMS,2004,4,2,2160
1117,368000,2101 N 39TH AVE,85009,Closed,DEL MONTE VILLAGE 1,1953,4,2,1600
1118,384750,4214 N 77TH AVE,85033,Closed,NATIONAL EMBLEM WEST UNIT 1,1973,3,2,1377
1119,749900,829 E MONTE WAY,85042,Closed,VISTAL PHASE 2B,2020,4,3.5,3085
1120,417000,4532 W CINNABAR AVE,85302,Closed,TANITA FARMS UNIT 1,1977,3,2.5,1527
1121,415000,3843 W SAHUARO DR,85029,Closed,SUNSET NORTH UNIT 2,1970,3,2,1519
1122,665000,10611 N 37TH ST,85028,Closed,BROADMOOR HILLS UNIT 6 LOT 218-249,1972,3,2,2156
1123,380000,2027 W ASTER DR,85029,Closed,CANYON FOOTHILLS,1971,2,2,1336
1124,399995,2721 E KINGS AVE,85032,Closed,BELL PARK 4,1998,3,2,1340
1125,805000,2613 E PIERSON ST,85016,Closed,CAVALIER CAMPUS 3,1956,4,3,1908
1126,400000,12801 N 36TH DR N,85029,Closed,SWEETWATER SUBDIVISION UNIT 2,1971,5,2.5,1754
1127,650000,12036 N 36TH ST,85028,Closed,CACTUS PARK,1971,3,2,2076
1128,420000,3241 W SAHUARO DR,85029,Closed,KNOELL NORTH UNIT 1,1968,4,2,1850
1129,825000,4633 N 44TH ST,85018,Closed,REGENTS PARK,1958,3,2,1363
1130,440000,5846 W STATE AVE,85301,Closed,"CATLIN COURT BLK 13-15, 18-20",1925,4,3,1767
1131,470000,5541 W WOOD ST,85043,Closed,RIVER BEND 2,2006,4,2.5,2066
1132,375000,12438 N 50TH DR,85304,Closed,PARKWOOD SUBDIVISION UNIT NO. 10,1979,3,2,1860
1133,385000,1429 E BLOCH RD,85040,Closed,RIDGEFIELD,2004,4,2.5,1580
1134,815000,6901 E DIAMOND ST,85257,Closed,PAPAGO PARKWAY,1959,4,2,1894
1135,246500,1822 E DIAMOND ST,85006,Closed,"GRANDVIEW BLKS 9, 10, 11",1956,3,1,1135
1136,179900,3710 W LATHAM ST,85009,Closed,WEST PHOENIX NO 4,1944,2,1,562
1137,640000,13232 N 1st AVE,85029,Closed,Heritage Highlands,1980,4,2,2581
1138,338700,2406 W MARLETTE AVE,85015,Closed,CAVALIER FREEWAY,1956,3,1.5,1384
1139,570000,1924 W VIRGINIA AVE,85009,Closed,ENCANTO ESTATES 3,1958,3,2,1616
1140,360000,3743 W EL CAMINO DR,85051,Closed,STARDUST SKIES 3 AMENDED,1963,3,2,1748
1141,440000,7119 N 66th DR,85301,Closed,Pecan Ridge One Lot 1-18,2022,4,3,1840
1142,340000,1617 E GARFIELD ST,85006,Closed,ALAMEDA PLACE,1930,2,1,1026
1143,651000,8221 E HEATHERBRAE AVE,85251,Closed,SCOTTSDALE ESTATES 9 LOTS 1184-1350,1959,3,2,1416
1144,620000,5633 W BLOOMFIELD RD,85304,Closed,MISSION GROVES 2 AT MARSHALL RANCH LT 1-76 TR A B,1992,5,3,2932
1145,250000,2525 E CULVER ST,85008,Closed,NORTH ELSINORE BLOCK 9-12,1935,3,1,1008
1146,360000,6401 N 45TH DR,85301,Closed,WEST PLAZA 16,1964,3,2,1520
1147,877000,1124 W ORANGEWOOD AVE,85021,Closed,MEADOWLARK PALMS LOT 1-56,1964,4,3,2353
1148,430000,3423 W T RYAN LN,85041,Closed,35TH AVENUE AND SOUTHERN,2019,3,2,1392
1149,485000,8830 S 12TH ST,85042,Closed,DOBBINS CREEK,2003,3,2,1984
1150,340000,2950 N 53RD PKWY,85031,Closed,MARYVALE TERRACE 19 LTS 6441-6445 & TR A,1959,3,2,1418
1151,320000,3426 W ELM ST,85017,Closed,NORTHWEST VILLAGE 6,1955,3,2,1578
1152,370000,5630 N 30TH DR,85017,Closed,Maryvale Park,1952,3,1.5,1520.9
1153,425000,3418 E VIRGINIA AVE,85008,Closed,TABER TRACT,1955,4,2,1534
1154,460000,3343 N 6TH AVE,85013,Closed,PARK CENTRAL UNIT 1,1955,3,2,1402
1155,355000,1807 N 66TH DR,85035,Closed,MARYVALE TERRACE 39,1971,4,2,1200
1156,700000,220 W CONRAD DR,85023,Closed,Apollo Estates,1981,5,3,2834
1157,430000,2836 W LAMAR RD,85017,Closed,LAMAR PLACE,1999,4,3,2242
1158,500000,5228 W ALTADENA AVE,85304,Closed,PARKVIEW WEST UNIT 2,1978,4,2.5,2056
1159,935000,2344 E YUCCA ST,85028,Closed,DESERT VISTA 6,1979,4,2,2607
1160,420000,7225 W BELMONT AVE,85303,Closed,PARADISE VIEWS 3,2003,3,2,1674
1161,470000,13234 N 38TH ST,85032,Closed,PARADISE VALLEY OASIS NO. 6 AMD LOTS 827 THRU 1252,1972,3,2,1208
1162,510000,2142 W DARREL RD,85041,Closed,MOUNTAIN VISTA,2004,4,2,1906
1163,1025000,7101 N 3rd AVE,85021,Closed,MELODY LANE,1954,4,3.5,3351
1164,510000,700 W NORTHERN AVE,85021,Closed,SUPPLIED IN ESCROW,1900,2,1,1320
1165,310000,7618 W INDIANOLA AVE,85033,Closed,MARYVALE TERRACE 28 LOTS 11349-11374 & TR B,1961,3,2,1665
1166,450000,5230 W COCHISE DR,85302,Closed,BEACON HEIGHTS,2013,3,2,1874
1167,365000,3510 W CAMPBELL AVE,85019,Closed,PARK WEST UNIT 2,1959,4,2,2048
1168,770000,1412 E Sheridan ST,85006,Closed,MAXWELTON TRACT,2019,3,2,1605
1169,817500,1758 W ASTER DR,85029,Closed,SWEETVIEW ESTATES,1997,5,3,3550
1170,333000,3220 W SHARON AVE,85029,Closed,SURREY HEIGHTS 1,1959,3,1.75,1400
1171,360000,5308 W CORONADO RD,85035,Closed,WEDGEWOOD PARK 10,1974,4,3,1519
1172,420000,2726 W CHANUTE PASS,85041,Closed,BARCELONA,2014,4,2,1652
1173,397000,4948 W PIERSON ST,85031,Closed,MARYVALE TERRACE 2B LOTS 787-951,1955,5,2,1972
1174,405000,1836 E GRANADA RD,85006,Closed,MCDOWELL MANORS ANNEX,1950,3,3,1789
1175,350000,6740 W PECK DR,85303,Closed,NONE,1927,2,1,1155
1176,455000,3341 W PURDUE AVE,85051,Closed,CONTINENTAL MEADOWS NORTH UNIT 3,1970,4,2,1855
1177,650000,1532 E MEADOW LN,85022,Closed,POINTE MOUNTAINSIDE GOLF COMMUNITY UNIT ONE,1994,3,2,2169
1178,515000,1602 W LAWRENCE RD,85015,Closed,MARYLAND GARDENS 2 LOTS 82-152,1963,3,2.5,1796
1179,430000,1802 E WILLETTA ST,85006,Closed,BRENTWOOD BLKS 2 THROUGH 5 AND 9 THROUGH 12,1933,3,1,1048
1180,330000,5418 W ROANOKE AVE W,85035,Closed,HOMESTEAD TERRACE 2,1962,3,2,1172
1181,305000,10801 N 45th DR,85304,Closed,Cavalier West,1975,4,2,1784
1182,355000,4227 W VERNON AVE,85009,Closed,PARKWAY WEST 5,1969,4,2,1511
1183,465000,2153 W OSBORN RD,85015,Closed,WESTWOOD ESTATES 1,1948,3,2,1708
1184,585000,516 W ANDERSON AVE,85023,Closed,BELLVUE,1995,4,2.5,2696
1185,1100000,8133 E WHITTON AVE,85251,Closed,"SCOTTSDALE ESTATES 6 LOTS 598-759, TR A",1958,4,3,1922
1186,375000,4332 N 58TH DR,85031,Closed,MARYVALE TERRACE 13 LOTS 2198-2350,1956,4,2,1589
1187,460000,4901 W SWEETWATER AVE,85304,Closed,PARKWOOD SUBDIVISION UNIT NO. 11,1979,3,2,1615
1188,480000,838 W PICCADILLY RD,85013,Closed,NORTH PARK CENTRAL UNIT 3,1952,3,2,1276
1189,365000,5421 W ALTADENA AVE,85304,Closed,PARKVIEW WEST UNIT 2,1979,3,2,1024
1190,874000,12810 N 17TH AVE,85029,Closed,MOON HILLS,1978,5,3.5,3137
1191,599000,7537 E DIAMOND ST,85257,Closed,NEW PAPAGO PARKWAY 8,1960,3,2,1344
1192,452500,8329 N 5TH ST,85020,Closed,"NORTH TOWN LOTS 30-59, 129-139",1954,3,1.75,1152
1193,585000,1218 E SHEENA DR,85022,Closed,Fairway at the Pointe,1993,4,2.5,2241
1194,335000,3835 W LYNWOOD ST,85009,Closed,FRANMAR MANOR LOTS 1-19,1960,4,2,1249
1195,372000,4713 N 31ST DR,85017,Closed,NORTHWEST VILLAGE 5,1954,4,2.5,1900
1196,223050,6810 W MOUNTAIN VIEW RD,85345,Closed,BRAEMAR UNIT 7,2006,3,2,1305
1197,372000,3913 W EDGEMONT AVE,85009,Closed,ENCANTO VILLAGE 2,1960,4,3,1942
1198,526000,503 E BETH DR,85042,Closed,SUMMIT AT SOUTH MOUNTAIN,2004,4,2,3097
1199,310000,4024 W ALICE AVE,85051,Closed,NEWCASTLE HOMES 5,1969,3,2,1594
1200,330000,4564 N 29TH AVE,85017,Closed,NORTHWEST VILLAGE 2,1953,3,1.5,1417
1201,320500,5219 W BANFF LN,85306,Closed,PATIO HOMES NORTH 6,1974,3,2,1064
1202,472000,1534 E PIERCE ST,85006,Closed,WALLACE TRACT,2008,3,2,1812
1203,620000,6146 N 10Th AVE,85013,Closed,ROSE LANE PLAZA LOTS 21-52 TR A,1958,3,2,1478
1204,388000,4845 W SHANGRI LA RD,85304,Closed,VILLA CONTESSA,1974,3,2,1226
1205,300777,4227 W VISTA AVE,85051,Closed,"LORI HEIGHTS LOTS 204-223, 294-327",1966,3,2,1047
1206,850000,8507 E MONTECITO AVE,85251,Closed,SCOTTSDALE HIGHLANDS,1958,3,3,1660
1207,475000,5634 W MISSION LN,85302,Closed,BRAEMAR ESTATES,1971,3,2,1768
1208,440000,12805 N 15TH DR,85029,Closed,MOON HILLS,1971,3,2,1860
1209,410000,1421 E IRWIN AVE,85042,Closed,SOUTH POINT,1994,3,2,1260
1210,454000,5822 W MESCAL ST,85304,Closed,GREENBRIER UNIT 8,1983,4,2,1972
1211,600000,3402 E CAROL ANN WAY,85032,Closed,BELLA TERRA,1981,3,2,2012
1212,375000,739 E Constance WAY,85042,Closed,VILLAGES AT VERONA,2016,3,2.5,1499
1213,365000,7301 W CHERYL DR,85345,Closed,SUNTOWN UNIT 2,1972,3,2,1581
1214,529000,4637 E GRANADA RD,85008,Closed,RANCHO MIO,1953,3,2,1710
1215,460000,2016 W HOLLY ST,85009,Closed,VENICE,1953,3,2,1145
1216,358000,6124 W CLARENDON AVE,85033,Closed,Maryvale Terrace 4,1958,3,2,1746
